@relation dataset-weka.filters.unsupervised.attribute.AddValues-C11-L4

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 {0,1,2,3,4}

@data
1500,'2018/02/22 13:43:22:373',11,0.705174,0.52741,0.701099,0,0,?,?,?
1501,'2018/02/22 13:43:22:508',11,0.704808,0.527785,0.700524,0,0,?,?,?
1502,'2018/02/22 13:43:22:677',11,0.705401,0.52788,0.700223,0,0,?,?,?
1503,'2018/02/22 13:43:22:677',11,0.705401,0.52788,0.700223,0,0,?,?,?
1504,'2018/02/22 13:43:22:677',11,0.706756,0.528356,0.699587,0,0,?,?,?
1505,'2018/02/22 13:43:22:678',11,0.707641,0.528651,0.699553,0,0,?,?,?
1506,'2018/02/22 13:43:22:678',11,0.709605,0.529109,0.699903,0,0,?,?,?
1507,'2018/02/22 13:43:22:678',11,0.710674,0.529301,0.700248,0,0,?,?,?
1508,'2018/02/22 13:43:22:678',11,0.711816,0.52951,0.700487,0,0,?,?,?
1509,'2018/02/22 13:43:22:678',11,0.712983,0.529666,0.700748,0,0,?,?,?
1510,'2018/02/22 13:43:22:679',11,0.715495,0.529825,0.701705,0,0,?,?,?
1511,'2018/02/22 13:43:22:679',11,0.715495,0.529825,0.701705,0,0,?,?,?
1512,'2018/02/22 13:43:22:679',11,0.718055,0.5301,0.702837,0,0,?,?,?
1513,'2018/02/22 13:43:22:679',11,0.719403,0.530202,0.703257,0,0,?,?,?
1514,'2018/02/22 13:43:22:680',11,0.722213,0.530353,0.704217,0,0,?,?,?
1515,'2018/02/22 13:43:22:841',11,0.723592,0.530449,0.704665,0,0,?,?,?
1516,'2018/02/22 13:43:22:842',11,0.726508,0.530494,0.705478,0,0,?,?,?
1517,'2018/02/22 13:43:22:842',11,0.729366,0.530563,0.706381,0,0,?,?,?
1518,'2018/02/22 13:43:22:842',11,0.729366,0.530563,0.706381,0,0,?,?,?
1519,'2018/02/22 13:43:22:842',11,0.730711,0.530488,0.706984,0,0,?,?,?
1520,'2018/02/22 13:43:22:842',11,0.732004,0.530383,0.707501,0,0,?,?,?
1521,'2018/02/22 13:43:23:032',11,0.734357,0.530292,0.708431,0,0,?,?,?
1522,'2018/02/22 13:43:23:032',11,0.734357,0.530292,0.708431,0,0,?,?,?
1523,'2018/02/22 13:43:23:036',11,0.736814,0.530062,0.709478,0,0,?,?,?
1524,'2018/02/22 13:43:23:037',11,0.737295,0.530014,0.709686,0,0,?,?,?
1525,'2018/02/22 13:43:23:037',11,0.737804,0.529701,0.709684,0,0,?,?,?
1526,'2018/02/22 13:43:23:037',11,0.737804,0.529701,0.709684,0,0,?,?,?
1527,'2018/02/22 13:43:23:037',11,0.737845,0.529551,0.709647,0,0,?,?,?
1528,'2018/02/22 13:43:23:037',11,0.737769,0.529235,0.709634,0,0,?,?,?
1529,'2018/02/22 13:43:23:313',11,0.737607,0.528967,0.709514,0,0,?,?,?
1530,'2018/02/22 13:43:23:322',11,0.737249,0.528646,0.709502,0,0,?,?,?
1531,'2018/02/22 13:43:23:322',11,0.737249,0.528646,0.709502,0,0,?,?,?
1532,'2018/02/22 13:43:23:324',11,0.736969,0.528537,0.709711,0,0,?,?,?
1533,'2018/02/22 13:43:23:324',11,0.736697,0.528699,0.709422,0,0,?,?,?
1534,'2018/02/22 13:43:23:324',11,0.736537,0.528834,0.70939,0,0,?,?,?
1535,'2018/02/22 13:43:23:324',11,0.736332,0.529069,0.708887,0,0,?,?,?
1536,'2018/02/22 13:43:23:324',11,0.736332,0.529069,0.708887,0,0,?,?,?
1537,'2018/02/22 13:43:23:324',11,0.736324,0.529145,0.708683,0,0,?,?,?
1538,'2018/02/22 13:43:23:325',11,0.736324,0.529145,0.708683,0,0,?,?,?
1539,'2018/02/22 13:43:23:325',11,0.736491,0.528945,0.708733,0,0,?,?,?
1540,'2018/02/22 13:43:23:338',11,0.736604,0.528873,0.708625,0,0,?,?,?
1541,'2018/02/22 13:43:23:492',11,0.736604,0.528873,0.708625,0,0,?,?,?
1542,'2018/02/22 13:43:23:517',11,0.736904,0.528751,0.708772,0,0,?,?,?
1543,'2018/02/22 13:43:23:518',11,0.737043,0.52874,0.708899,0,0,?,?,?
1544,'2018/02/22 13:43:23:518',11,0.737258,0.528777,0.709019,0,0,?,?,?
1545,'2018/02/22 13:43:23:519',11,0.737355,0.528886,0.709022,0,0,?,?,?
1546,'2018/02/22 13:43:23:519',11,0.737537,0.529062,0.709097,0,0,?,?,?
1547,'2018/02/22 13:43:23:519',11,0.737596,0.529132,0.709145,0,0,?,?,?
1548,'2018/02/22 13:43:23:651',11,0.737593,0.529192,0.709211,0,0,?,?,?
1549,'2018/02/22 13:43:23:652',11,0.737653,0.529225,0.709322,0,0,?,?,?
1550,'2018/02/22 13:43:23:653',11,0.737659,0.529267,0.709273,0,0,?,?,?
1551,'2018/02/22 13:43:23:654',11,0.737659,0.529267,0.709273,0,0,?,?,?
1552,'2018/02/22 13:43:23:654',11,0.73751,0.529275,0.709163,0,0,?,?,?
1553,'2018/02/22 13:43:23:832',11,0.737494,0.529272,0.709199,0,0,?,?,?
1554,'2018/02/22 13:43:23:839',11,0.737436,0.529225,0.709139,0,0,?,?,?
1555,'2018/02/22 13:43:23:839',11,0.737436,0.529225,0.709139,0,0,?,?,?
1556,'2018/02/22 13:43:23:839',11,0.737448,0.529218,0.709063,0,0,?,?,?
1557,'2018/02/22 13:43:23:839',11,0.737426,0.529256,0.708959,0,0,?,?,?
1558,'2018/02/22 13:43:23:839',11,0.737439,0.529231,0.709036,0,0,?,?,?
1559,'2018/02/22 13:43:23:856',11,0.737435,0.529227,0.70903,0,0,?,?,?
1560,'2018/02/22 13:43:23:994',11,0.737439,0.529231,0.709036,0,0,?,?,?
1561,'2018/02/22 13:43:23:994',11,0.737439,0.529231,0.709036,0,0,?,?,?
1562,'2018/02/22 13:43:23:995',11,0.737451,0.529214,0.709038,0,0,?,?,?
1563,'2018/02/22 13:43:23:996',11,0.737507,0.529237,0.709354,0,0,?,?,?
1564,'2018/02/22 13:43:23:996',11,0.737492,0.529429,0.709139,0,0,?,?,?
1565,'2018/02/22 13:43:23:996',11,0.737492,0.529429,0.709139,0,0,?,?,?
1566,'2018/02/22 13:43:24:007',11,0.737436,0.52951,0.709114,0,0,?,?,?
1567,'2018/02/22 13:43:24:209',11,0.737362,0.529606,0.708972,0,0,?,?,?
1568,'2018/02/22 13:43:24:209',11,0.737285,0.529438,0.708976,0,0,?,?,?
1569,'2018/02/22 13:43:24:209',11,0.737285,0.529438,0.708976,0,0,?,?,?
1570,'2018/02/22 13:43:24:209',11,0.737304,0.529235,0.708992,0,0,?,?,?
1571,'2018/02/22 13:43:24:209',11,0.737304,0.529235,0.708992,0,0,?,?,?
1572,'2018/02/22 13:43:24:209',11,0.737381,0.529168,0.70902,0,0,?,?,?
1573,'2018/02/22 13:43:24:210',11,0.737516,0.529024,0.709215,0,0,?,?,?
1574,'2018/02/22 13:43:24:218',11,0.737516,0.529024,0.709215,0,0,?,?,?
1575,'2018/02/22 13:43:24:279',11,0.737586,0.529063,0.7092,0,0,?,?,?
1576,'2018/02/22 13:43:24:279',11,0.737625,0.529126,0.709143,0,0,?,?,?
1577,'2018/02/22 13:43:24:437',11,0.737706,0.529257,0.709062,0,0,?,?,?
1578,'2018/02/22 13:43:24:437',11,0.737747,0.529317,0.709114,0,0,?,?,?
1579,'2018/02/22 13:43:24:438',11,0.737917,0.529339,0.709183,0,0,?,?,?
1580,'2018/02/22 13:43:24:439',11,0.738009,0.529341,0.709273,0,0,?,?,?
1581,'2018/02/22 13:43:24:440',11,0.738066,0.529322,0.70937,0,0,?,?,?
1582,'2018/02/22 13:43:24:440',11,0.738066,0.529322,0.70937,0,0,?,?,?
1583,'2018/02/22 13:43:24:464',11,0.738139,0.5293,0.709399,0,0,?,?,?
1584,'2018/02/22 13:43:24:479',11,0.738208,0.529275,0.709421,0,0,?,?,?
1585,'2018/02/22 13:43:24:532',11,0.738204,0.529272,0.709414,0,0,?,?,?
1586,'2018/02/22 13:43:24:689',11,0.738204,0.529272,0.709414,0,0,?,?,?
1587,'2018/02/22 13:43:24:689',11,0.738237,0.529157,0.709338,0,0,?,?,?
1588,'2018/02/22 13:43:24:689',11,0.738292,0.529069,0.709331,0,0,?,?,?
1589,'2018/02/22 13:43:24:689',11,0.738343,0.528962,0.70936,0,0,?,?,?
1590,'2018/02/22 13:43:24:690',11,0.738377,0.5287,0.709268,0,0,?,?,?
1591,'2018/02/22 13:43:24:690',11,0.738434,0.528472,0.709276,0,0,?,?,?
1592,'2018/02/22 13:43:24:690',11,0.738434,0.528472,0.709276,0,0,?,?,?
1593,'2018/02/22 13:43:24:709',11,0.738401,0.528311,0.709299,0,0,?,?,?
1594,'2018/02/22 13:43:24:780',11,0.738414,0.528292,0.709409,0,0,?,?,?
1595,'2018/02/22 13:43:24:780',11,0.73835,0.528353,0.709306,0,0,?,?,?
1596,'2018/02/22 13:43:24:782',11,0.73835,0.528353,0.709306,0,0,?,?,?
1597,'2018/02/22 13:43:24:873',11,0.738221,0.528531,0.709139,0,0,?,?,?
1598,'2018/02/22 13:43:24:884',11,0.738136,0.528618,0.709117,0,0,?,?,?
1599,'2018/02/22 13:43:24:884',11,0.737966,0.528677,0.708967,0,0,?,?,?
1600,'2018/02/22 13:43:24:909',11,0.737966,0.528677,0.708967,0,0,?,?,?
1601,'2018/02/22 13:43:24:910',11,0.737857,0.528714,0.708889,0,0,?,?,?
1602,'2018/02/22 13:43:25:046',11,0.737779,0.52871,0.708865,0,0,?,?,?
1603,'2018/02/22 13:43:25:049',11,0.737809,0.528729,0.708742,0,0,?,?,?
1604,'2018/02/22 13:43:25:050',11,0.737809,0.528729,0.708742,0,0,?,?,?
1605,'2018/02/22 13:43:25:055',11,0.737809,0.528729,0.708742,0,0,?,?,?
1606,'2018/02/22 13:43:25:055',11,0.737819,0.528717,0.708768,0,0,?,?,?
1607,'2018/02/22 13:43:25:224',11,0.737806,0.528733,0.708767,0,0,?,?,?
1608,'2018/02/22 13:43:25:227',11,0.737804,0.528745,0.708582,0,0,?,?,?
1609,'2018/02/22 13:43:25:230',11,0.737817,0.528745,0.708539,0,0,?,?,?
1610,'2018/02/22 13:43:25:230',11,0.73783,0.528745,0.708496,0,0,?,?,?
1611,'2018/02/22 13:43:25:230',11,0.737864,0.528693,0.708493,0,0,?,?,?
1612,'2018/02/22 13:43:25:231',11,0.737894,0.528703,0.708446,0,0,?,?,?
1613,'2018/02/22 13:43:25:409',11,0.737898,0.528706,0.708453,0,0,?,?,?
1614,'2018/02/22 13:43:25:413',11,0.737895,0.52871,0.708478,0,0,?,?,?
1615,'2018/02/22 13:43:25:415',11,0.737847,0.528725,0.708332,0,0,?,?,?
1616,'2018/02/22 13:43:25:423',11,0.73778,0.528772,0.708164,0,0,?,?,?
1617,'2018/02/22 13:43:25:441',11,0.737699,0.528813,0.708141,0,0,?,?,?
1618,'2018/02/22 13:43:25:442',11,0.737533,0.528785,0.708156,0,0,?,?,?
1619,'2018/02/22 13:43:25:442',11,0.737467,0.528757,0.708101,0,0,?,?,?
1620,'2018/02/22 13:43:25:442',11,0.737467,0.528757,0.708101,0,0,?,?,?
1621,'2018/02/22 13:43:25:442',11,0.737384,0.52872,0.70805,0,0,?,?,?
1622,'2018/02/22 13:43:25:492',11,0.737278,0.528766,0.708012,0,0,?,?,?
1623,'2018/02/22 13:43:25:557',11,0.737157,0.528875,0.707832,0,0,?,?,?
1624,'2018/02/22 13:43:25:562',11,0.737157,0.528875,0.707832,0,0,?,?,?
1625,'2018/02/22 13:43:25:565',11,0.737175,0.528966,0.707747,0,0,?,?,?
1626,'2018/02/22 13:43:25:598',11,0.737216,0.529131,0.707706,0,0,?,?,?
1627,'2018/02/22 13:43:25:608',11,0.737287,0.529185,0.707756,0,0,?,?,?
1628,'2018/02/22 13:43:25:731',11,0.737287,0.529185,0.707756,0,0,?,?,?
1629,'2018/02/22 13:43:25:734',11,0.737299,0.529402,0.707591,0,0,?,?,?
1630,'2018/02/22 13:43:25:736',11,0.737299,0.529402,0.707591,0,0,?,?,?
1631,'2018/02/22 13:43:25:739',11,0.737299,0.529402,0.707591,0,0,?,?,?
1632,'2018/02/22 13:43:25:742',11,0.737279,0.529406,0.707543,0,0,?,?,?
1633,'2018/02/22 13:43:25:756',11,0.737274,0.529347,0.707637,0,0,?,?,?
1634,'2018/02/22 13:43:25:909',11,0.737283,0.529334,0.707663,0,0,?,?,?
1635,'2018/02/22 13:43:25:912',11,0.737327,0.52931,0.707771,0,0,?,?,?
1636,'2018/02/22 13:43:25:915',11,0.737325,0.529279,0.70775,0,0,?,?,?
1637,'2018/02/22 13:43:25:917',11,0.737425,0.529281,0.707681,0,0,?,?,?
1638,'2018/02/22 13:43:25:919',11,0.737425,0.529281,0.707681,0,0,?,?,?
1639,'2018/02/22 13:43:26:263',11,0.737425,0.529281,0.707681,0,0,?,?,?
1640,'2018/02/22 13:43:26:265',11,0.737438,0.529264,0.707683,0,0,?,?,?
1641,'2018/02/22 13:43:26:269',11,0.73742,0.529254,0.707686,0,0,?,?,?
1642,'2018/02/22 13:43:26:271',11,0.737434,0.529124,0.707717,0,0,?,?,?
1643,'2018/02/22 13:43:26:271',11,0.737463,0.529039,0.707687,0,0,?,?,?
1644,'2018/02/22 13:43:26:273',11,0.737465,0.528964,0.707666,0,0,?,?,?
1645,'2018/02/22 13:43:26:277',11,0.737465,0.528964,0.707666,0,0,?,?,?
1646,'2018/02/22 13:43:26:279',11,0.737462,0.528961,0.707659,0,0,?,?,?
1647,'2018/02/22 13:43:26:282',11,0.737462,0.528961,0.707659,0,0,?,?,?
1648,'2018/02/22 13:43:26:286',11,0.737462,0.528961,0.707659,0,0,?,?,?
1649,'2018/02/22 13:43:26:289',11,0.73755,0.529113,0.707656,0,0,?,?,?
1650,'2018/02/22 13:43:26:289',11,0.73755,0.529113,0.707656,0,0,?,?,?
1651,'2018/02/22 13:43:26:289',11,0.737568,0.529308,0.707479,0,0,?,?,?
1652,'2018/02/22 13:43:26:289',11,0.737715,0.529522,0.707219,0,0,?,?,?
1653,'2018/02/22 13:43:26:289',11,0.737778,0.529635,0.707218,0,0,?,?,?
1654,'2018/02/22 13:43:26:445',11,0.737808,0.529684,0.707256,0,0,?,?,?
1655,'2018/02/22 13:43:26:577',11,0.737973,0.529721,0.707548,0,0,?,?,?
1656,'2018/02/22 13:43:26:580',11,0.738109,0.529731,0.707657,0,0,?,?,?
1657,'2018/02/22 13:43:26:582',11,0.738194,0.52975,0.70786,0,0,?,?,?
1658,'2018/02/22 13:43:26:584',11,0.738194,0.52975,0.70786,0,0,?,?,?
1659,'2018/02/22 13:43:26:587',11,0.738232,0.52983,0.708034,0,0,?,?,?
1660,'2018/02/22 13:43:26:589',11,0.738315,0.529867,0.708086,0,0,?,?,?
1661,'2018/02/22 13:43:26:591',11,0.73845,0.530065,0.707913,0,0,?,?,?
1662,'2018/02/22 13:43:26:594',11,0.738422,0.530036,0.708113,0,0,?,?,?
1663,'2018/02/22 13:43:26:597',11,0.738518,0.52992,0.708206,0,0,?,?,?
1664,'2018/02/22 13:43:26:601',11,0.738714,0.529739,0.708133,0,0,?,?,?
1665,'2018/02/22 13:43:26:752',11,0.739075,0.529454,0.708642,0,0,?,?,?
1666,'2018/02/22 13:43:26:752',11,0.739248,0.529071,0.709121,0,0,?,?,?
1667,'2018/02/22 13:43:26:752',11,0.739248,0.529071,0.709121,0,0,?,?,?
1668,'2018/02/22 13:43:26:791',11,0.739438,0.529066,0.70911,0,0,?,?,?
1669,'2018/02/22 13:43:26:792',11,0.739723,0.529208,0.709041,0,0,?,?,?
1670,'2018/02/22 13:43:30:981',12,0.244697,0.49078,0.63669,0,500,?,?,?
1671,'2018/02/22 13:43:31:022',12,0.244697,0.49078,0.63669,0,500,?,?,?
1672,'2018/02/22 13:43:31:022',12,0.244734,0.49096,0.636803,0,500,?,?,?
1673,'2018/02/22 13:43:31:022',12,0.244637,0.49119,0.63677,0,500,?,?,?
1674,'2018/02/22 13:43:31:044',12,0.244576,0.491285,0.636816,0,500,?,?,?
1675,'2018/02/22 13:43:31:099',12,0.244461,0.491293,0.637121,0,500,?,?,?
1676,'2018/02/22 13:43:31:137',12,0.244461,0.491293,0.637121,0,500,?,?,?
1677,'2018/02/22 13:43:31:137',12,0.244399,0.49132,0.63724,0,500,?,?,?
1678,'2018/02/22 13:43:31:156',12,0.244228,0.491336,0.637194,0,500,?,?,?
1679,'2018/02/22 13:43:31:193',12,0.244155,0.491285,0.636976,0,500,?,?,?
1680,'2018/02/22 13:43:31:210',12,0.244033,0.49124,0.63685,0,500,?,?,?
1681,'2018/02/22 13:43:31:219',12,0.244059,0.491208,0.636824,0,500,?,?,?
1682,'2018/02/22 13:43:31:331',12,0.244117,0.491172,0.636791,0,500,?,?,?
1683,'2018/02/22 13:43:31:333',12,0.244216,0.49121,0.636896,0,500,?,?,?
1684,'2018/02/22 13:43:31:333',12,0.244342,0.491327,0.636836,0,500,?,?,?
1685,'2018/02/22 13:43:31:333',12,0.244414,0.491373,0.636724,0,500,?,?,?
1686,'2018/02/22 13:43:31:564',12,0.244507,0.491465,0.636677,0,500,?,?,?
1687,'2018/02/22 13:43:31:565',12,0.244583,0.491566,0.636691,0,500,?,?,?
1688,'2018/02/22 13:43:31:565',12,0.244696,0.491701,0.636658,0,500,?,?,?
1689,'2018/02/22 13:43:31:565',12,0.2448,0.4919,0.636473,0,500,?,?,?
1690,'2018/02/22 13:43:31:565',12,0.2448,0.4919,0.636473,0,500,?,?,?
1691,'2018/02/22 13:43:31:565',12,0.24488,0.492136,0.636646,0,500,?,?,?
1692,'2018/02/22 13:43:31:566',12,0.244957,0.492271,0.636733,0,500,?,?,?
1693,'2018/02/22 13:43:31:566',12,0.245079,0.492587,0.636682,0,500,?,?,?
1694,'2018/02/22 13:43:31:586',12,0.245115,0.492771,0.636769,0,500,?,?,?
1695,'2018/02/22 13:43:31:615',12,0.245162,0.493096,0.636957,0,500,?,?,?
1696,'2018/02/22 13:43:31:622',12,0.245173,0.493238,0.636892,0,500,?,?,?
1697,'2018/02/22 13:43:31:658',12,0.24516,0.493359,0.636866,0,500,?,?,?
1698,'2018/02/22 13:43:31:798',12,0.24512,0.493566,0.636854,0,500,?,?,?
1699,'2018/02/22 13:43:31:799',12,0.245103,0.493594,0.637047,0,500,?,?,?
1700,'2018/02/22 13:43:31:799',12,0.245103,0.493594,0.637047,0,500,?,?,?
1701,'2018/02/22 13:43:31:799',12,0.245118,0.493644,0.637392,0,500,?,?,?
1702,'2018/02/22 13:43:31:808',12,0.245118,0.493644,0.637392,0,500,?,?,?
1703,'2018/02/22 13:43:31:808',12,0.245126,0.493646,0.637418,0,500,?,?,?
1704,'2018/02/22 13:43:31:853',12,0.245156,0.493719,0.637671,0,500,?,?,?
1705,'2018/02/22 13:43:31:855',12,0.245175,0.493721,0.637751,0,500,?,?,?
1706,'2018/02/22 13:43:31:893',12,0.245224,0.493815,0.638051,0,500,?,?,?
1707,'2018/02/22 13:43:31:922',12,0.24521,0.493825,0.638164,0,500,?,?,?
1708,'2018/02/22 13:43:31:959',12,0.24523,0.493894,0.638338,0,500,?,?,?
1709,'2018/02/22 13:43:31:986',12,0.245246,0.493924,0.638551,0,500,?,?,?
1710,'2018/02/22 13:43:31:986',12,0.245246,0.493924,0.638551,0,500,?,?,?
1711,'2018/02/22 13:43:32:045',12,0.245246,0.493924,0.638551,0,500,?,?,?
1712,'2018/02/22 13:43:32:045',12,0.2453,0.493984,0.638692,0,500,?,?,?
1713,'2018/02/22 13:43:32:108',12,0.245341,0.494056,0.638833,0,500,?,?,?
1714,'2018/02/22 13:43:32:119',12,0.245376,0.494141,0.638887,0,500,?,?,?
1715,'2018/02/22 13:43:32:139',12,0.245442,0.494268,0.639009,0,500,?,?,?
1716,'2018/02/22 13:43:32:163',12,0.245444,0.494362,0.639324,0,500,?,?,?
1717,'2018/02/22 13:43:32:202',12,0.245432,0.494454,0.639471,0,500,?,?,?
1718,'2018/02/22 13:43:32:228',12,0.245471,0.494633,0.639534,0,500,?,?,?
1719,'2018/02/22 13:43:32:237',12,0.245471,0.494633,0.639534,0,500,?,?,?
1720,'2018/02/22 13:43:32:281',12,0.245537,0.494669,0.639762,0,500,?,?,?
1721,'2018/02/22 13:43:32:296',12,0.245584,0.49478,0.640399,0,500,?,?,?
1722,'2018/02/22 13:43:32:326',12,0.245494,0.494743,0.641188,0,500,?,?,?
1723,'2018/02/22 13:43:32:337',12,0.245494,0.494743,0.641188,0,500,?,?,?
1724,'2018/02/22 13:43:32:358',12,0.245325,0.494793,0.641555,0,500,?,?,?
1725,'2018/02/22 13:43:32:468',12,0.245223,0.494802,0.641521,0,500,?,?,?
1726,'2018/02/22 13:43:32:468',12,0.245199,0.494779,0.641729,0,500,?,?,?
1727,'2018/02/22 13:43:32:469',12,0.245199,0.494779,0.641729,0,500,?,?,?
1728,'2018/02/22 13:43:32:469',12,0.245306,0.494931,0.642431,0,500,?,?,?
1729,'2018/02/22 13:43:32:491',12,0.245586,0.495331,0.643121,0,500,?,?,?
1730,'2018/02/22 13:43:32:532',12,0.245678,0.495601,0.643519,0,500,?,?,?
1731,'2018/02/22 13:43:32:562',12,0.245817,0.496221,0.64431,0,500,?,?,?
1732,'2018/02/22 13:43:32:569',12,0.245817,0.496221,0.64431,0,500,?,?,?
1733,'2018/02/22 13:43:32:601',12,0.245822,0.496523,0.644581,0,500,?,?,?
1734,'2018/02/22 13:43:32:630',12,0.245858,0.497116,0.64481,0,500,?,?,?
1735,'2018/02/22 13:43:32:657',12,0.245843,0.497569,0.64514,0,500,?,?,?
1736,'2018/02/22 13:43:32:705',12,0.245943,0.497943,0.645375,0,500,?,?,?
1737,'2018/02/22 13:43:32:706',12,0.245943,0.497943,0.645375,0,500,?,?,?
1738,'2018/02/22 13:43:32:762',12,0.246051,0.49805,0.645612,0,500,?,?,?
1739,'2018/02/22 13:43:32:763',12,0.246336,0.49831,0.646062,0,500,?,?,?
1740,'2018/02/22 13:43:32:805',12,0.246564,0.498636,0.646426,0,500,?,?,?
1741,'2018/02/22 13:43:32:973',12,0.246613,0.498761,0.64656,0,500,?,?,?
1742,'2018/02/22 13:43:32:973',12,0.246613,0.498761,0.64656,0,500,?,?,?
1743,'2018/02/22 13:43:32:973',12,0.246627,0.498834,0.646569,0,500,?,?,?
1744,'2018/02/22 13:43:32:983',12,0.246559,0.498886,0.646746,0,500,?,?,?
1745,'2018/02/22 13:43:32:983',12,0.246456,0.498823,0.646898,0,500,?,?,?
1746,'2018/02/22 13:43:32:983',12,0.246352,0.498692,0.647124,0,500,?,?,?
1747,'2018/02/22 13:43:32:983',12,0.246316,0.498525,0.647255,0,500,?,?,?
1748,'2018/02/22 13:43:33:007',12,0.24647,0.498236,0.647312,0,500,?,?,?
1749,'2018/02/22 13:43:33:025',12,0.246587,0.498159,0.647417,0,500,?,?,?
1750,'2018/02/22 13:43:33:063',12,0.246809,0.498107,0.647723,0,500,?,?,?
1751,'2018/02/22 13:43:33:072',12,0.246969,0.498171,0.647586,0,500,?,?,?
1752,'2018/02/22 13:43:33:109',12,0.247087,0.498301,0.647415,0,500,?,?,?
1753,'2018/02/22 13:43:33:138',12,0.247134,0.498437,0.647202,0,500,?,?,?
1754,'2018/02/22 13:43:33:164',12,0.247229,0.498518,0.646989,0,500,?,?,?
1755,'2018/02/22 13:43:33:206',12,0.24751,0.498766,0.647074,0,500,?,?,?
1756,'2018/02/22 13:43:33:222',12,0.24751,0.498766,0.647074,0,500,?,?,?
1757,'2018/02/22 13:43:33:227',12,0.247607,0.498883,0.64717,0,500,?,?,?
1758,'2018/02/22 13:43:33:279',12,0.247901,0.499206,0.647007,0,500,?,?,?
1759,'2018/02/22 13:43:33:301',12,0.24807,0.499438,0.646919,0,500,?,?,?
1760,'2018/02/22 13:43:33:339',12,0.24807,0.499438,0.646919,0,500,?,?,?
1761,'2018/02/22 13:43:33:347',12,0.248129,0.499542,0.646884,0,500,?,?,?
1762,'2018/02/22 13:43:33:392',12,0.248208,0.499685,0.646578,0,500,?,?,?
1763,'2018/02/22 13:43:33:436',12,0.248195,0.49975,0.64628,0,500,?,?,?
1764,'2018/02/22 13:43:33:468',12,0.248168,0.499754,0.646027,0,500,?,?,?
1765,'2018/02/22 13:43:33:479',12,0.247958,0.499752,0.645931,0,500,?,?,?
1766,'2018/02/22 13:43:33:482',12,0.247958,0.499752,0.645931,0,500,?,?,?
1767,'2018/02/22 13:43:33:496',12,0.24776,0.499746,0.645746,0,500,?,?,?
1768,'2018/02/22 13:43:33:526',12,0.247654,0.499795,0.645845,0,500,?,?,?
1769,'2018/02/22 13:43:33:575',12,0.24743,0.499703,0.645657,0,500,?,?,?
1770,'2018/02/22 13:43:33:583',12,0.24743,0.499703,0.645657,0,500,?,?,?
1771,'2018/02/22 13:43:33:594',12,0.247276,0.499673,0.64544,0,500,?,?,?
1772,'2018/02/22 13:43:33:632',12,0.247205,0.499614,0.645354,0,500,?,?,?
1773,'2018/02/22 13:43:33:658',12,0.247159,0.499593,0.645311,0,500,?,?,?
1774,'2018/02/22 13:43:33:687',12,0.247159,0.499593,0.645311,0,500,?,?,?
1775,'2018/02/22 13:43:33:711',12,0.247089,0.499584,0.645328,0,500,?,?,?
1776,'2018/02/22 13:43:33:834',12,0.247011,0.499556,0.645379,0,500,?,?,?
1777,'2018/02/22 13:43:33:838',12,0.246878,0.499489,0.645196,0,500,?,?,?
1778,'2018/02/22 13:43:33:839',12,0.246819,0.49947,0.645098,0,500,?,?,?
1779,'2018/02/22 13:43:33:839',12,0.246819,0.49947,0.645098,0,500,?,?,?
1780,'2018/02/22 13:43:33:839',12,0.246786,0.499393,0.645122,0,500,?,?,?
1781,'2018/02/22 13:43:33:867',12,0.246785,0.499341,0.645276,0,500,?,?,?
1782,'2018/02/22 13:43:33:898',12,0.246785,0.499341,0.645276,0,500,?,?,?
1783,'2018/02/22 13:43:33:928',12,0.246794,0.499338,0.645276,0,500,?,?,?
1784,'2018/02/22 13:43:33:945',12,0.246773,0.499328,0.645282,0,500,?,?,?
1785,'2018/02/22 13:43:33:990',12,0.246817,0.499278,0.645255,0,500,?,?,?
1786,'2018/02/22 13:43:33:994',12,0.246817,0.499278,0.645255,0,500,?,?,?
1787,'2018/02/22 13:43:34:033',12,0.246854,0.499239,0.645398,0,500,?,?,?
1788,'2018/02/22 13:43:34:049',12,0.246897,0.49912,0.645443,0,500,?,?,?
1789,'2018/02/22 13:43:34:063',12,0.24692,0.499049,0.645367,0,500,?,?,?
1790,'2018/02/22 13:43:34:105',12,0.246941,0.499038,0.645394,0,500,?,?,?
1791,'2018/02/22 13:43:34:156',12,0.246941,0.499038,0.645394,0,500,?,?,?
1792,'2018/02/22 13:43:34:157',12,0.246907,0.499045,0.645285,0,500,?,?,?
1793,'2018/02/22 13:43:34:177',12,0.246895,0.499026,0.645263,0,500,?,?,?
1794,'2018/02/22 13:43:34:190',12,0.246915,0.499015,0.64529,0,500,?,?,?
1795,'2018/02/22 13:43:34:233',12,0.246882,0.498986,0.645275,0,500,?,?,?
1796,'2018/02/22 13:43:34:272',12,0.24687,0.498973,0.645281,0,500,?,?,?
1797,'2018/02/22 13:43:34:292',12,0.246861,0.498976,0.645281,0,500,?,?,?
1798,'2018/02/22 13:43:34:327',12,0.246882,0.498965,0.645308,0,500,?,?,?
